method,topology,candidate_id,generation_family,threshold,passive_failure,active_failure,first_cross_week,severity,active_severity,C0,Cadm,gamma_raw,gamma_clipped,active_worsens_shortfall,plausibility,mechanism_signature,mechanism_label_count,passive_active_classification,causal_prefix_indices,single_event_crossings,hcd_removal_elements,direct_impact_crossing,rlto_support_pairs,rlto_pair_iterations,event_specification,canonical_event_key,variant_id,parent_variant_id,parent_candidate_id
MI-C,B,FST-MI-01,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-C,MI-FST,FST-MI-01
MI-C,B,FST-MI-01,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1A"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-C,MI-FST,FST-MI-01
MI-C,B,FST-MI-02,Tier-1 supplier failure,moderate,True,False,14.0,0.21111111111111114,0.0,0.21111111111111114,0.0,1.0,1.0,False,0.11621643261855161,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-C,MI-FST,FST-MI-02
MI-C,B,FST-MI-02,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.11621643261855161,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1A"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1A""}]",MI-C,MI-FST,FST-MI-02
MI-C,B,FST-MI-03,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-C,MI-FST,FST-MI-03
MI-C,B,FST-MI-03,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1B"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-C,MI-FST,FST-MI-03
MI-C,B,FST-MI-04,Tier-1 supplier failure,moderate,True,False,14.0,0.21111111111111114,0.0,0.21111111111111114,0.0,1.0,1.0,False,0.11621643261855161,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-C,MI-FST,FST-MI-04
MI-C,B,FST-MI-04,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.11621643261855161,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",MI-C,MI-FST,FST-MI-04
MI-C,B,FST-MI-05,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",MI-C,MI-FST,FST-MI-05
MI-C,B,FST-MI-05,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",MI-C,MI-FST,FST-MI-05
MI-C,B,FST-MI-06,Tier-1 supplier failure,moderate,True,False,14.0,0.21111111111111114,0.0,0.21111111111111114,0.0,1.0,1.0,False,0.11621643261855161,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",MI-C,MI-FST,FST-MI-06
MI-C,B,FST-MI-06,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.11621643261855161,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",MI-C,MI-FST,FST-MI-06
MI-C,B,FST-MI-07,Shared-processor failure,moderate,False,,,0.0,0.0,,,,,,0.6463820628112398,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-07
MI-C,B,FST-MI-07,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.6463820628112398,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-07
MI-C,B,FST-MI-08,Shared-processor failure,moderate,False,,,0.0,0.0,,,,,,0.4487104002552739,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-08
MI-C,B,FST-MI-08,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.4487104002552739,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-08
MI-C,B,FST-MI-09,Shared-processor failure,moderate,True,True,19.0,0.09629629629629666,0.09629629629629666,0.09629629629629666,0.09629629629629666,0.0,0.0,False,0.6991831892579452,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-09
MI-C,B,FST-MI-09,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.6991831892579452,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-09
MI-C,B,FST-MI-10,Shared-processor failure,moderate,True,True,19.0,0.1444444444444447,0.13333333333333364,0.1444444444444447,0.13333333333333364,0.07692307692307654,0.07692307692307654,False,0.4853642864704756,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-10
MI-C,B,FST-MI-10,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.4853642864704756,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-10
MI-C,B,FST-MI-11,Shared-processor failure,moderate,True,True,18.0,0.3913580246913584,0.2444444444444448,0.3913580246913584,0.2444444444444448,0.3753943217665612,0.3753943217665612,False,0.49069916088771315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-11
MI-C,B,FST-MI-11,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.49069916088771315,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-11
MI-C,B,FST-MI-12,Shared-processor failure,moderate,True,True,18.0,0.8061728395061734,0.6592592592592598,0.8061728395061734,0.6592592592592598,0.18223583460949455,0.18223583460949455,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-12
MI-C,B,FST-MI-12,Shared-processor failure,severe,True,True,20.0,0.4722222222222222,0.37530864197530867,0.4722222222222222,0.37530864197530867,0.20522875816993458,0.20522875816993458,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-12
MI-C,B,FST-MI-13,Shared-processor failure,moderate,True,True,18.0,0.8098765432098766,0.5098765432098766,0.8098765432098766,0.5098765432098766,0.3704268292682926,0.3704268292682926,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-13
MI-C,B,FST-MI-13,Shared-processor failure,severe,True,False,19.0,0.624074074074074,0.0,0.624074074074074,0.0,1.0,1.0,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Adaptation-limited,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-13
MI-C,B,FST-MI-14,Shared-processor failure,moderate,True,True,18.0,1.6580246913580252,1.3580246913580254,1.6580246913580252,1.3580246913580254,0.18093819806403555,0.18093819806403555,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-14
MI-C,B,FST-MI-14,Shared-processor failure,severe,True,True,19.0,1.308024691358025,1.0506172839506176,1.308024691358025,1.0506172839506176,0.19679093912222734,0.19679093912222734,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-14
MI-C,B,FST-MI-15,Shared-processor failure,moderate,True,True,18.0,1.2543209876543213,0.9543209876543214,1.2543209876543213,0.9543209876543214,0.2391732283464566,0.2391732283464566,False,7.344290889165179e-05,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.8,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-15
MI-C,B,FST-MI-15,Shared-processor failure,severe,True,True,19.0,1.0543209876543211,0.7543209876543212,1.0543209876543211,0.7543209876543212,0.28454332552693196,0.28454332552693196,False,7.344290889165179e-05,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.8,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-15
MI-C,B,FST-MI-16,Shared-processor failure,moderate,True,True,18.0,2.411111111111112,2.111111111111112,2.411111111111112,2.111111111111112,0.12442396313364046,0.12442396313364046,False,5.0983155227666465e-05,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.8,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-16
MI-C,B,FST-MI-16,Shared-processor failure,severe,True,True,19.0,2.061111111111112,1.7611111111111115,2.061111111111112,1.7611111111111115,0.14555256064690036,0.14555256064690036,False,5.0983155227666465e-05,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.8,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.8,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",MI-C,MI-FST,FST-MI-16
MI-C,B,FST-MI-17,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-17
MI-C,B,FST-MI-17,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-17
MI-C,B,FST-MI-18,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-18
MI-C,B,FST-MI-18,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-18
MI-C,B,FST-MI-19,Corridor failure,moderate,True,False,14.0,0.7111111111111115,0.0,0.7111111111111115,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-19
MI-C,B,FST-MI-19,Corridor failure,severe,True,False,15.0,0.55,0.0,0.55,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-19
MI-C,B,FST-MI-20,Corridor failure,moderate,True,True,14.0,1.1777777777777783,0.48888888888888926,1.1777777777777783,0.48888888888888926,0.5849056603773584,0.5849056603773584,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-20
MI-C,B,FST-MI-20,Corridor failure,severe,True,False,15.0,0.9166666666666667,0.0,0.9166666666666667,0.0,1.0,1.0,False,0.43251150539123406,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-20
MI-C,B,FST-MI-21,Corridor failure,moderate,True,False,14.0,1.6888888888888887,0.0,1.6888888888888887,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-21
MI-C,B,FST-MI-21,Corridor failure,severe,True,False,15.0,1.4888888888888885,0.0,1.4888888888888885,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-21
MI-C,B,FST-MI-22,Corridor failure,moderate,True,True,14.0,2.6888888888888887,1.3333333333333333,2.6888888888888887,1.3333333333333333,0.5041322314049587,0.5041322314049587,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-22
MI-C,B,FST-MI-22,Corridor failure,severe,True,True,15.0,2.3888888888888884,1.133333333333333,2.3888888888888884,1.133333333333333,0.5255813953488373,0.5255813953488373,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-22
MI-C,B,FST-MI-23,Simultaneous T2P-corridor,moderate,False,,,0.0,0.0,,,,,,0.6391903794020334,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-23
MI-C,B,FST-MI-23,Simultaneous T2P-corridor,severe,False,,,0.0,0.0,,,,,,0.6391903794020334,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-23
MI-C,B,FST-MI-24,Simultaneous T2P-corridor,moderate,True,True,14.0,0.16666666666666663,0.1333333333333333,0.16666666666666663,0.1333333333333333,0.19999999999999996,0.19999999999999996,False,0.6276272314855833,Concentrated dependency; Propagation-amplified cascade,2,Structural,0;1,1,,False,,2,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-24
MI-C,B,FST-MI-24,Simultaneous T2P-corridor,severe,False,,,0.0,0.0,,,,,,0.6276272314855833,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-24
MI-C,B,FST-MI-25,Simultaneous T2P-corridor,moderate,True,True,19.0,0.1444444444444447,0.09629629629629666,0.1444444444444447,0.09629629629629666,0.33333333333333204,0.33333333333333204,False,0.6276272314855833,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0;1,0,T2P-A,False,,2,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-25
MI-C,B,FST-MI-25,Simultaneous T2P-corridor,severe,False,,,0.0,0.0,,,,,,0.6276272314855833,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.25,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.25,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-25
MI-C,B,FST-MI-26,Simultaneous T2P-corridor,moderate,True,True,14.0,0.16666666666666663,0.1777777777777778,0.16666666666666663,0.1777777777777778,-0.0666666666666671,0.0,True,0.6162732644236116,Concentrated dependency; Propagation-amplified cascade,2,Structural,0;1,0;1,,False,,2,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-26
MI-C,B,FST-MI-26,Simultaneous T2P-corridor,severe,False,,,0.0,0.0,,,,,,0.6162732644236116,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-26
MI-C,B,FST-MI-27,Simultaneous T2P-corridor,moderate,True,True,18.0,1.0753086419753086,1.0493827160493827,1.0753086419753086,1.0493827160493827,0.024110218140068862,0.024110218140068862,False,0.273654317623576,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0;1,0,T2P-A,False,,2,"[{""target"":""T2P"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3},{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""},{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",MI-C,MI-FST,FST-MI-27
